-6.323910, 33.516209
-5.895171, 32.294264
-6.538280, 30.897756
-7.395760, 29.850374
-8.467609, 28.977556
-9.753828, 28.453865
-11.468787, 27.930175
-13.612485, 27.581047
-15.327444, 27.231920
-17.899882, 26.533666
-20.257951, 26.708229
-23.044759, 26.184539
-24.974087, 25.835411
-26.689046, 25.137157
-28.618375, 24.438903
-29.690224, 23.566085
-30.762073, 22.867830
-31.833922, 21.995012
-32.477032, 21.122195
-32.905771, 20.074813
-33.120141, 18.852868
-33.548881, 17.456359
-33.548881, 16.408978
-33.548881, 15.361596
-33.334511, 14.139651
-32.691402, 12.917706
-32.048292, 11.521197
-31.190813, 10.299252
-30.118963, 9.077307
-28.832744, 7.855362
-27.546525, 6.633416
-25.831567, 5.236908
-24.116608, 4.014963
-21.972909, 2.443890
-19.400471, 0.698254
-16.184923, -0.523691
-12.755006, -1.920200
-9.110718, -3.665835
-5.466431, -5.236908
-1.393404, -7.157107
2.893993, -9.077307
7.610130, -10.997506
12.326266, -12.917706
16.828033, -14.837905
21.329800, -16.758105
25.617197, -18.503741
29.690224, -20.249377
33.120141, -21.471322
35.692580, -22.693267
37.836278, -23.391521
39.122497, -24.089776
40.194346, -24.613466
40.837456, -24.962594
41.266196, -25.311721
41.266196, -25.311721
41.266196, -25.486284
40.837456, -25.311721
40.623086, -25.486284
40.623086, -25.486284
40.623086, -25.486284
40.623086, -25.486284
40.623086, -25.486284
40.623086, -25.486284
40.623086, -25.486284
40.623086, -25.486284
40.623086, -25.486284
40.623086, -25.486284
40.623086, -25.486284
