600.377862, 800.771683
585.357824, 802.674426
568.546803, 799.670934
544.000742, 793.519014
519.250408, 784.735458
494.387724, 776.304502
472.613248, 767.617476
448.937287, 756.989612
425.115508, 745.744286
425.115508, 735.059358
391.313529, 729.182647
361.022441, 729.182647
336.712343, 719.650456
313.441788, 711.707751
265.992984, 699.239263
256.096141, 693.281595
239.402878, 693.281595
218.071583, 686.854877
197.339370, 680.620182
176.036654, 674.041100
176.036654, 666.822605
145.420160, 666.822605
145.420160, 666.822605
145.420160, 666.822605
145.420160, 666.822605
145.420160, 666.822605
132.181088, 654.302433
140.649598, 642.466338
160.157279, 631.006486
185.736503, 631.006486
214.205077, 618.853567
214.205077, 605.869462
262.262792, 595.128204
303.094536, 587.870512
335.451995, 587.870512
368.548597, 567.678782
403.401728, 556.123330
427.970951, 530.867831
449.134023, 528.227307
468.423713, 498.875019
468.423713, 493.981260
537.083042, 494.889693
587.445673, 486.389331
627.745120, 486.389331
664.309816, 480.364132
694.320399, 480.364132
728.826219, 469.400273
767.154421, 461.570150
786.884931, 454.563582
824.286712, 421.459970
824.286712, 421.459970
824.286712, 421.459970
824.286712, 421.459970
824.286712, 421.459970
853.407692, 419.902984
868.974230, 418.146641
880.235827, 417.630653
880.235827, 417.630653
880.235827, 417.630653
880.235827, 417.630653
880.235827, 417.630653
880.235827, 417.630653
880.235827, 417.630653
880.235827, 417.630653
