2.402671, -32.239949
-1.331358, -33.914017
1.727647, -33.499343
3.892432, -33.271272
5.083064, -33.381494
6.220243, -33.363562
6.845692, -33.432253
7.093223, -33.705695
6.939965, -34.013194
7.145073, -34.417980
6.582617, -34.483505
7.430863, -34.362436
7.511533, -34.217295
7.170036, -33.980360
6.017548, -36.285208
-12.655543, -33.546640
-4.982987, -31.804767
0.394516, -30.139754
1.905146, -30.637962
1.481930, -28.005493
0.959761, -28.207260
2.408964, -25.097534
3.591891, -22.837310
5.496565, -20.730096
6.544135, -22.634720
6.544135, -24.546353
5.673303, -19.549123
6.062543, -16.564985
5.311960, -13.902512
6.153204, -12.202491
6.519421, -12.288677
7.106706, -9.979471
5.210985, -8.552300
7.255265, -6.746159
1.048169, -4.338816
3.229320, -4.900065
3.560755, -5.837180
5.190041, -2.346359
7.243745, 0.516236
-21.434845, 0.516236
-9.715136, -6.943003
-1.050569, 0.187583
4.293742, 4.973495
0.866328, 7.448639
4.672770, 9.359844
7.055713, 12.296293
7.112267, 11.711839
10.519698, 15.082409
13.358449, 16.936223
13.358449, -3.175102
16.077359, 7.287360
19.116222, 12.570392
19.116222, 15.240399
22.620459, 17.258778
24.451323, 18.133226
21.310242, 19.321154
25.949432, 20.445837
29.947982, 21.221520
34.172980, 20.784055
36.496729, 21.878861
39.897053, 22.559558
11.669704, 22.559558
27.978585, 23.248156
38.298999, 24.098207
44.843425, 24.722842
49.696922, 25.144944
54.006276, 25.926976
57.244618, 26.435647
57.244618, 26.715417
60.955034, 25.848093
64.249827, 27.177798
67.026628, 28.223350
66.721006, 28.484189
70.797436, 29.413187
73.521806, 29.413187
76.756604, 30.709672
79.982740, 31.422738
83.107645, 32.129140
85.115742, 32.674767
86.413128, 32.974863
87.319623, 32.825701
87.528796, 32.193786
87.528796, 32.193786
86.389778, 31.139251
85.184519, 30.166488
84.328694, 29.317254
82.989792, 28.614515
82.349863, 28.228008
82.094368, 28.093983
82.050312, 28.020269
81.833149, 27.979727
81.906642, 27.957428
81.850596, 27.788057
81.723305, 27.616349
81.653295, 27.600463
81.614789, 27.591726
81.593611, 27.586921
81.581963, 27.584278
81.575557, 27.425717
81.668500, 27.102847
81.623152, 27.082377
81.115878, 27.071118
80.354546, 26.986372
79.549947, 26.704100
78.528619, 26.313190
77.484557, 25.783975
76.235058, 25.100139
76.235058, 25.100139
74.293769, 24.095600
72.840195, 23.150336
70.593733, 22.002011
69.358178, 20.506343
67.231627, 18.426868
62.975098, 15.633530
60.151675, 13.233105
57.055329, 10.027584
54.677074, 7.479012
51.825571, 3.170813
48.038516, 1.351179
45.859170, -1.927674
43.213533, -3.024061
33.076454, -4.962486
30.684452, -4.962486
30.912315, -4.962486
27.178981, -9.956300
